 2013 12  4  4 32   32.450274  2  5          -0.462     0.185           0.000    -3154586.170    -3154586.633       -0.462     0.000     0.000
 2013 12  4  4 32   32.449928  3  5          -0.143     0.153           0.000    -2808493.888    -2808494.031       -0.144    -0.001     0.000
 2013 12  4  4 32   37.450270  2  3          -0.620     0.123           0.000     -347898.323     -347898.943       -0.619     0.001     0.000
 2013 12  4  4 32   37.450270  2  5          -0.517     0.171           0.000    -3154698.821    -3154699.337       -0.517     0.000     0.000
 2013 12  4  4 32   37.449922  3  5          -0.042     0.193           0.000    -2806800.478    -2806800.520       -0.043    -0.001     0.000
 2013 12  4  4 32   42.450266  2  3          -0.381     0.345           0.000     -349704.692     -349705.073       -0.380     0.001     0.000
 2013 12  4  4 32   42.450266  2  5          -0.021     0.212           0.000    -3154811.748    -3154811.770       -0.021     0.000     0.000
 2013 12  4  4 32   42.449917  3  5           0.298     0.265           0.000    -2805107.043    -2805106.744        0.297    -0.001     0.000
 2013 12  4  4 32   47.450263  2  3           0.381     0.116           0.000     -351511.734     -351511.353        0.383     0.001     0.000
 2013 12  4  4 32   47.450263  2  5           0.092     0.237           0.000    -3154924.093    -3154924.002        0.092     0.000     0.000
 2013 12  4  4 32   47.449911  3  5          -0.382     0.171           0.000    -2803412.353    -2803412.735       -0.383    -0.001     0.000
 2013 12  4  4 32   52.450259  2  3          -0.296     0.258           0.000     -353317.771     -353318.067       -0.294     0.001     0.000
 2013 12  4  4 32   52.450259  2  5          -0.215     0.193           0.000    -3155035.746    -3155035.961       -0.215     0.000     0.000
 2013 12  4  4 32   52.449906  3  5          -0.037     0.232           0.000    -2801717.958    -2801717.995       -0.038    -0.001     0.000
 2013 12  4  4 32   57.450255  2  3           0.033     0.171           0.000     -355124.778     -355124.745        0.034     0.001     0.000
 2013 12  4  4 32   57.450255  2  5          -0.042     0.216           0.000    -3155147.367    -3155147.409       -0.042     0.000     0.000
 2013 12  4  4 32   57.449900  3  5          -0.148     0.165           0.000    -2800022.581    -2800022.729       -0.150    -0.001     0.000
 2013 12  4  4 42    2.449864  2  3           0.160     0.232           0.000     -552983.224     -552983.064        0.161     0.001     0.000
 2013 12  4  4 42    2.449864  2  5          -0.203     0.220           0.000    -3165490.755    -3165490.958       -0.203     0.000     0.000
 2013 12  4  4 42    2.449311  3  5          -0.396     0.121           0.000    -2612507.507    -2612507.903       -0.397    -0.001     0.000
 2013 12  4  4 42    7.449860  2  3           0.073     0.236           0.000     -554806.252     -554806.179        0.074     0.001     0.000
 2013 12  4  4 42    7.449860  2  5          -0.277     0.206           0.000    -3165568.838    -3165569.115       -0.277     0.000     0.000
 2013 12  4  4 42    7.449306  3  5          -0.370     0.159           0.000    -2610762.572    -2610762.942       -0.372    -0.001     0.000
 2013 12  4  4 42   12.449857  2  3           0.176     0.213           0.000     -556629.711     -556629.535        0.177     0.001     0.000
 2013 12  4  4 42   12.449857  2  5          -0.074     0.163           0.000    -3165646.865    -3165646.938       -0.074     0.000     0.000
 2013 12  4  4 42   12.449300  3  5          -0.302     0.181           0.000    -2609017.121    -2609017.423       -0.303    -0.001     0.000
 2013 12  4  4 42   17.449853  2  3          -0.177     0.221           0.000     -558452.876     -558453.053       -0.176     0.001     0.000
 2013 12  4  4 42   17.449853  2  5          -0.274     0.198           0.000    -3165724.237    -3165724.511       -0.274     0.000     0.000
 2013 12  4  4 42   17.449295  3  5          -0.128     0.141           0.000    -2607271.341    -2607271.469       -0.129    -0.001     0.000
 2013 12  4  4 42   22.449850  2  3          -0.034     0.203           0.000     -560276.610     -560276.644       -0.032     0.001     0.000
 2013 12  4  4 42   22.449850  2  5          -0.219     0.216           0.000    -3165801.577    -3165801.796       -0.219     0.000     0.000
 2013 12  4  4 42   22.449290  3  5          -0.195     0.145           0.000    -2605524.958    -2605525.153       -0.196    -0.001     0.000
 2013 12  4  4 42   27.449846  2  3          -0.099     0.208           0.000     -562100.360     -562100.459       -0.098     0.001     0.000
 2013 12  4  4 42   27.449846  2  5          -0.131     0.181           0.000    -3165878.621    -3165878.752       -0.131     0.000     0.000
 2013 12  4  4 42   27.449284  3  5          -0.074     0.169           0.000    -2603778.239    -2603778.312       -0.075    -0.001     0.000
 2013 12  4  4 42   32.449843  2  3          -0.946     0.228           0.000     -563923.467     -563924.413       -0.944     0.001     0.000
 2013 12  4  4 42   32.449843  2  5          -0.452     0.182           0.000    -3165955.013    -3165955.466       -0.452     0.000     0.000
 2013 12  4  4 42   32.449279  3  5           0.468     0.153           0.000    -2602031.530    -2602031.062        0.466    -0.001     0.000
 2013 12  4  4 42   37.449839  2  3          -0.559     0.266           0.000     -565747.815     -565748.374       -0.558     0.001     0.000
 2013 12  4  4 42   37.449839  2  5          -0.321     0.182           0.000    -3166031.486    -3166031.808       -0.321     0.000     0.000
 2013 12  4  4 42   37.449274  3  5           0.200     0.171           0.000    -2600283.653    -2600283.453        0.199    -0.001     0.000
 2013 12  4  4 42   42.449836  2  3          -0.259     0.224           0.000     -567572.125     -567572.385       -0.258     0.001     0.000
 2013 12  4  4 42   42.449836  2  5          -0.246     0.197           0.000    -3166107.601    -3166107.848       -0.246     0.000     0.000
 2013 12  4  4 42   42.449268  3  5          -0.024     0.152           0.000    -2598535.446    -2598535.470       -0.025    -0.001     0.000
 2013 12  4  4 42   47.449832  2  3          -0.568     0.191           0.000     -569396.068     -569396.637       -0.567     0.001     0.000
 2013 12  4  4 42   47.449832  2  5          -0.290     0.184           0.000    -3166183.311    -3166183.601       -0.290     0.000     0.000
 2013 12  4  4 42   47.449263  3  5           0.264     0.130           0.000    -2596787.222    -2596786.958        0.263    -0.001     0.000
 2013 12  4  4 42   52.449829  2  3          -0.836     0.217           0.000     -571220.307     -571221.143       -0.834     0.001     0.000
 2013 12  4  4 42   52.449829  2  5          -0.450     0.177           0.000    -3166258.573    -3166259.023       -0.450     0.000     0.000
 2013 12  4  4 42   52.449258  3  5           0.359     0.181           0.000    -2595038.246    -2595037.887        0.358    -0.001     0.000
 2013 12  4  4 42   57.449825  2  3          -0.117     0.231           0.000     -573045.633     -573045.750       -0.116     0.001     0.000
 2013 12  4  4 42   57.449825  2  5          -0.133     0.188           0.000    -3166334.015    -3166334.148       -0.133     0.000     0.000
 2013 12  4  4 42   57.449252  3  5          -0.052     0.159           0.000    -2593288.362    -2593288.414       -0.054    -0.001     0.000
 2013 12  4  4 43    2.449822  2  3           0.100     0.186           0.000     -574870.388     -574870.287        0.102     0.001     0.000
 2013 12  4  4 43    2.449822  2  5          -0.066     0.179           0.000    -3166408.911    -3166408.977       -0.066     0.000     0.000
 2013 12  4  4 43    2.449247  3  5          -0.157     0.146           0.000    -2591538.529    -2591538.686       -0.158    -0.001     0.000
 2013 12  4  4 43    7.449818  2  3          -0.134     0.186           0.000     -576694.999     -576695.133       -0.133     0.001     0.000
 2013 12  4  4 43    7.449818  2  5          -0.286     0.181           0.000    -3166483.263    -3166483.549       -0.286     0.000     0.000
 2013 12  4  4 43    7.449242  3  5          -0.181     0.149           0.000    -2589788.250    -2589788.431       -0.183    -0.001     0.000
 2013 12  4  4 43   12.449815  2  3           0.084     0.226           0.000     -578520.217     -578520.133        0.085     0.001     0.000
 2013 12  4  4 43   12.449815  2  5          -0.157     0.179           0.000    -3166557.663    -3166557.820       -0.157     0.000     0.000
 2013 12  4  4 43   12.449236  3  5          -0.286     0.195           0.000    -2588037.407    -2588037.692       -0.287    -0.001     0.000
 2013 12  4  4 43   17.449812  2  3          -0.246     0.223           0.000     -580344.964     -580345.210       -0.245     0.001     0.000
 2013 12  4  4 43   17.449812  2  5          -0.180     0.163           0.000    -3166631.485    -3166631.666       -0.180     0.000     0.000
 2013 12  4  4 43   17.449231  3  5           0.016     0.157           0.000    -2586286.495    -2586286.479        0.014    -0.001     0.000
 2013 12  4  4 43   22.449808  2  3          -0.907     0.287           0.000     -582169.472     -582170.379       -0.905     0.001     0.000
 2013 12  4  4 43   22.449808  2  5          -0.213     0.176           0.000    -3166705.055    -3166705.268       -0.213     0.000     0.000
 2013 12  4  4 43   22.449226  3  5           0.655     0.176           0.000    -2584535.553    -2584534.898        0.654    -0.001     0.000
 2013 12  4  4 43   27.449805  2  3          -0.808     0.288           0.000     -583994.890     -583995.699       -0.807     0.001     0.000
 2013 12  4  4 43   27.449805  2  5          -0.532     0.198           0.000    -3166778.066    -3166778.598       -0.531     0.000     0.000
 2013 12  4  4 43   27.449221  3  5           0.252     0.193           0.000    -2582783.153    -2582782.901        0.250    -0.001     0.000
 2013 12  4  4 43   32.449801  2  3           0.148     0.210           0.000     -585821.274     -585821.126        0.149     0.001     0.000
 2013 12  4  4 43   32.449801  2  5          -0.074     0.194           0.000    -3166851.518    -3166851.592       -0.074     0.000     0.000
 2013 12  4  4 43   32.449215  3  5          -0.268     0.132           0.000    -2581030.214    -2581030.482       -0.269    -0.001     0.000
 2013 12  4  4 43   37.449798  2  3          -0.214     0.156           0.000     -587646.547     -587646.761       -0.212     0.001     0.000
 2013 12  4  4 43   37.449798  2  5          -0.160     0.186           0.000    -3166924.123    -3166924.283       -0.160     0.000     0.000
 2013 12  4  4 43   37.449210  3  5           0.028     0.135           0.000    -2579277.556    -2579277.528        0.027    -0.001     0.000
 2013 12  4  4 43   42.449794  2  3          -0.144     0.199           0.000     -589472.436     -589472.580       -0.143     0.001     0.000
 2013 12  4  4 43   42.449794  2  5          -0.312     0.193           0.000    -3166996.462    -3166996.774       -0.312     0.000     0.000
 2013 12  4  4 43   42.449205  3  5          -0.207     0.136           0.000    -2577523.993    -2577524.200       -0.209    -0.001     0.000
 2013 12  4  4 43   47.449791  2  3           0.285     0.192           0.000     -591298.756     -591298.471        0.287     0.001     0.000
 2013 12  4  4 43   47.449791  2  5          -0.096     0.162           0.000    -3167068.752    -3167068.847       -0.096     0.000     0.000
 2013 12  4  4 43   47.449199  3  5          -0.415     0.146           0.000    -2575769.975    -2575770.389       -0.416    -0.001     0.000
 2013 12  4  4 43   52.449787  2  3          -0.263     0.311           0.000     -593123.993     -593124.256       -0.262     0.001     0.000
 2013 12  4  4 43   52.449787  2  5          -0.183     0.212           0.000    -3167140.392    -3167140.575       -0.183     0.000     0.000
 2013 12  4  4 43   52.449194  3  5           0.033     0.188           0.000    -2574016.365    -2574016.332        0.032    -0.001     0.000
 2013 12  4  4 43   57.449784  2  3          -0.215     0.206           0.000     -594950.159     -594950.374       -0.214     0.001     0.000
 2013 12  4  4 43   57.449784  2  5          -0.333     0.160           0.000    -3167211.695    -3167212.028       -0.333     0.000     0.000
 2013 12  4  4 43   57.449189  3  5          -0.144     0.147           0.000    -2572261.522    -2572261.666       -0.145    -0.001     0.000
 2013 12  4  4 44    2.449780  2  3          -0.218     0.229           0.000     -596776.478     -596776.696       -0.217     0.001     0.000
 2013 12  4  4 44    2.449780  2  5          -0.186     0.188           0.000    -3167283.068    -3167283.254       -0.186     0.000     0.000
 2013 12  4  4 44    2.449183  3  5          -0.003     0.167           0.000    -2570506.569    -2570506.572       -0.004    -0.001     0.000
 2013 12  4  4 44    7.449777  2  3          -0.634     0.221           0.000     -598602.502     -598603.136       -0.632     0.001     0.000
 2013 12  4  4 44    7.449777  2  5          -0.307     0.197           0.000    -3167353.845    -3167354.152       -0.307     0.000     0.000
 2013 12  4  4 44    7.449178  3  5           0.285     0.151           0.000    -2568751.314    -2568751.028        0.284    -0.001     0.000
 2013 12  4  4 44   12.449773  2  3          -0.709     0.192           0.000     -600428.882     -600429.591       -0.708     0.001     0.000
 2013 12  4  4 44   12.449773  2  5          -0.439     0.175           0.000    -3167424.230    -3167424.670       -0.439     0.000     0.000
 2013 12  4  4 44   12.449173  3  5           0.229     0.155           0.000    -2566995.331    -2566995.102        0.228    -0.001     0.000
 2013 12  4  4 44   17.449770  2  3          -0.192     0.148           0.000     -602256.157     -602256.349       -0.191     0.001     0.000
 2013 12  4  4 44   17.449770  2  5          -0.269     0.180           0.000    -3167494.660    -3167494.928       -0.269     0.000     0.000
 2013 12  4  4 44   17.449168  3  5          -0.138     0.126           0.000    -2565238.461    -2565238.599       -0.139    -0.001     0.000
 2013 12  4  4 44   22.449766  2  3          -0.005     0.204           0.000     -604083.085     -604083.090       -0.004     0.001     0.000
 2013 12  4  4 44   22.449766  2  5          -0.131     0.188           0.000    -3167564.763    -3167564.894       -0.131     0.000     0.000
 2013 12  4  4 44   22.449162  3  5          -0.157     0.158           0.000    -2563481.653    -2563481.810       -0.159    -0.001     0.000
 2013 12  4  4 44   27.449763  2  3           0.052     0.233           0.000     -605910.037     -605909.985        0.053     0.001     0.000
 2013 12  4  4 44   27.449763  2  5          -0.090     0.171           0.000    -3167634.426    -3167634.516       -0.090     0.000     0.000
 2013 12  4  4 44   27.449157  3  5          -0.160     0.183           0.000    -2561724.380    -2561724.540       -0.162    -0.001     0.000
 2013 12  4  4 44   32.449759  2  3          -0.381     0.231           0.000     -607736.689     -607737.070       -0.380     0.001     0.000
 2013 12  4  4 44   32.449759  2  5          -0.247     0.196           0.000    -3167703.681    -3167703.927       -0.247     0.000     0.000
 2013 12  4  4 44   32.449152  3  5           0.091     0.158           0.000    -2559966.965    -2559966.874        0.090    -0.001     0.000
 2013 12  4  4 44   37.449756  2  3           0.211     0.232           0.000     -609564.404     -609564.193        0.213     0.001     0.000
 2013 12  4  4 44   37.449756  2  5          -0.276     0.215           0.000    -3167772.716    -3167772.993       -0.276     0.000     0.000
 2013 12  4  4 44   37.449146  3  5          -0.513     0.154           0.000    -2558208.288    -2558208.801       -0.514    -0.001     0.000
 2013 12  4  4 44   42.449753  2  3          -0.184     0.244           0.000     -611391.257     -611391.441       -0.183     0.001     0.000
 2013 12  4  4 44   42.449753  2  5          -0.265     0.212           0.000    -3167841.404    -3167841.669       -0.265     0.000     0.000
 2013 12  4  4 44   42.449141  3  5          -0.110     0.180           0.000    -2556450.133    -2556450.243       -0.111    -0.001     0.000
 2013 12  4  4 44   47.449749  2  3          -0.101     0.183           0.000     -613218.753     -613218.854       -0.100     0.001     0.000
 2013 12  4  4 44   47.449749  2  5          -0.323     0.199           0.000    -3167909.763    -3167910.086       -0.323     0.000     0.000
 2013 12  4  4 44   47.449136  3  5          -0.279     0.133           0.000    -2554690.980    -2554691.259       -0.281    -0.001     0.000
 2013 12  4  4 44   52.449746  2  3           0.174     0.182           0.000     -615046.563     -615046.390        0.175     0.001     0.000
 2013 12  4  4 44   52.449746  2  5          -0.140     0.190           0.000    -3167978.102    -3167978.243       -0.140     0.000     0.000
 2013 12  4  4 44   52.449131  3  5          -0.339     0.124           0.000    -2552931.519    -2552931.858       -0.340    -0.001     0.000
 2013 12  4  4 44   57.449742  2  3          -0.092     0.221           0.000     -616873.963     -616874.055       -0.090     0.001     0.000
 2013 12  4  4 44   57.449742  2  5          -0.253     0.174           0.000    -3168045.835    -3168046.087       -0.253     0.000     0.000
 2013 12  4  4 44   57.449125  3  5          -0.200     0.150           0.000    -2551171.851    -2551172.051       -0.201    -0.001     0.000
 2013 12  4  4 45    2.449739  2  3          -0.180     0.250           0.000     -618701.676     -618701.855       -0.178     0.001     0.000
 2013 12  4  4 45    2.449739  2  5          -0.162     0.183           0.000    -3168113.383    -3168113.544       -0.162     0.000     0.000
 2013 12  4  4 45    2.449120  3  5          -0.005     0.200           0.000    -2549411.689    -2549411.693       -0.006    -0.001     0.000
 2013 12  4  4 45    7.449735  2  3          -0.300     0.228           0.000     -620529.531     -620529.831       -0.298     0.001     0.000
 2013 12  4  4 45    7.449735  2  5          -0.273     0.223           0.000    -3168180.515    -3168180.788       -0.273     0.000     0.000
 2013 12  4  4 45    7.449115  3  5          -0.022     0.166           0.000    -2547650.954    -2547650.976       -0.023    -0.001     0.000
 2013 12  4  4 45   12.449732  2  3          -0.384     0.180           0.000     -622357.574     -622357.958       -0.383     0.001     0.000
 2013 12  4  4 45   12.449732  2  5          -0.256     0.192           0.000    -3168247.420    -3168247.676       -0.256     0.000     0.000
 2013 12  4  4 45   12.449109  3  5           0.140     0.153           0.000    -2545889.842    -2545889.701        0.139    -0.001     0.000
 2013 12  4  4 45   17.449728  2  3          -0.318     0.266           0.000     -624185.882     -624186.199       -0.317     0.001     0.000
 2013 12  4  4 45   17.449728  2  5          -0.416     0.206           0.000    -3168313.907    -3168314.323       -0.416     0.000     0.000
 2013 12  4  4 45   17.449104  3  5          -0.138     0.180           0.000    -2544128.005    -2544128.143       -0.139    -0.001     0.000
 2013 12  4  4 45   22.449725  2  3           0.537     0.215           0.000     -626015.055     -626014.518        0.538     0.001     0.000
 2013 12  4  4 45   22.449725  2  5          -0.144     0.179           0.000    -3168380.482    -3168380.626       -0.144     0.000     0.000
 2013 12  4  4 45   22.449099  3  5          -0.716     0.153           0.000    -2542365.409    -2542366.124       -0.717    -0.001     0.000
 2013 12  4  4 45   27.449721  2  3          -0.126     0.303           0.000     -627842.827     -627842.953       -0.124     0.001     0.000
 2013 12  4  4 45   27.449721  2  5           0.095     0.197           0.000    -3168446.740    -3168446.645        0.095     0.000     0.000
 2013 12  4  4 45   27.449094  3  5           0.181     0.245           0.000    -2540603.879    -2540603.699        0.179    -0.001     0.000
 2013 12  4  4 45   32.449718  2  3          -0.621     0.239           0.000     -629670.827     -629671.447       -0.620     0.001     0.000
 2013 12  4  4 45   32.449718  2  5          -0.397     0.210           0.000    -3168511.909    -3168512.306       -0.397     0.000     0.000
 2013 12  4  4 45   32.449088  3  5           0.130     0.134           0.000    -2538841.000    -2538840.870        0.129    -0.001     0.000
 2013 12  4  4 45   37.449715  2  3           0.059     0.222           0.000     -631500.111     -631500.052        0.060     0.001     0.000
 2013 12  4  4 45   37.449715  2  5          -0.240     0.208           0.000    -3168577.440    -3168577.679       -0.240     0.000     0.000
 2013 12  4  4 45   37.449083  3  5          -0.330     0.156           0.000    -2537077.310    -2537077.641       -0.331    -0.001     0.000
 2013 12  4  4 45   42.449711  2  3           0.002     0.236           0.000     -633328.849     -633328.848        0.003     0.001     0.000
 2013 12  4  4 45   42.449711  2  5          -0.215     0.226           0.000    -3168642.554    -3168642.768       -0.215     0.000     0.000
 2013 12  4  4 45   42.449078  3  5          -0.239     0.165           0.000    -2535313.687    -2535313.926       -0.240    -0.001     0.000
 2013 12  4  4 45   47.449708  2  3          -0.287     0.225           0.000     -635157.470     -635157.758       -0.286     0.001     0.000
 2013 12  4  4 45   47.449708  2  5          -0.231     0.206           0.000    -3168707.302    -3168707.533       -0.231     0.000     0.000
 2013 12  4  4 45   47.449073  3  5           0.002     0.190           0.000    -2533549.799    -2533549.797        0.001    -0.001     0.000
 2013 12  4  4 45   52.449704  2  3          -0.568     0.239           0.000     -636986.256     -636986.824       -0.567     0.001     0.000
 2013 12  4  4 45   52.449704  2  5          -0.336     0.204           0.000    -3168771.632    -3168771.968       -0.335     0.000     0.000
 2013 12  4  4 45   52.449067  3  5           0.175     0.149           0.000    -2531785.342    -2531785.167        0.174    -0.001     0.000
 2013 12  4  4 45   57.449701  2  3          -0.330     0.246           0.000     -638815.788     -638816.118       -0.329     0.001     0.000
 2013 12  4  4 45   57.449701  2  5          -0.333     0.209           0.000    -3168835.826    -3168836.159       -0.333     0.000     0.000
 2013 12  4  4 45   57.449062  3  5          -0.042     0.196           0.000    -2530020.010    -2530020.052       -0.043    -0.001     0.000
 2013 12  4  4 46    2.449697  2  3           0.557     0.282           0.000     -640645.997     -640645.440        0.558     0.001     0.000
 2013 12  4  4 46    2.449697  2  5           0.014     0.241           0.000    -3168899.993    -3168899.979        0.014     0.000     0.000
 2013 12  4  4 46    2.449057  3  5          -0.568     0.168           0.000    -2528253.975    -2528254.543       -0.569    -0.001     0.000
 2013 12  4  4 46    7.449694  2  3           0.548     0.293           0.000     -642475.379     -642474.832        0.549     0.001     0.000
 2013 12  4  4 46    7.449694  2  5           0.134     0.211           0.000    -3168963.720    -3168963.586        0.135     0.000     0.000
 2013 12  4  4 46    7.449052  3  5          -0.415     0.243           0.000    -2526488.344    -2526488.759       -0.416    -0.001     0.000
 2013 12  4  4 46   12.449691  2  3          -0.933     0.359           0.000     -644303.497     -644304.430       -0.932     0.001     0.000
 2013 12  4  4 46   12.449691  2  5          -0.307     0.229           0.000    -3169026.519    -3169026.826       -0.307     0.000     0.000
 2013 12  4  4 46   12.449046  3  5           0.616     0.228           0.000    -2524723.018    -2524722.403        0.615    -0.001     0.000
 2013 12  4  4 46   17.449687  2  3          -1.088     0.221           0.000     -646133.110     -646134.199       -1.087     0.001     0.000
 2013 12  4  4 46   17.449687  2  5          -0.605     0.211           0.000    -3169089.171    -3169089.776       -0.605     0.000     0.000
 2013 12  4  4 46   17.449041  3  5           0.444     0.142           0.000    -2522956.032    -2522955.589        0.442    -0.001     0.000
 2013 12  4  4 46   22.449684  2  3          -0.697     0.240           0.000     -647963.508     -647964.205       -0.696     0.001     0.000
 2013 12  4  4 46   22.449684  2  5          -0.353     0.224           0.000    -3169152.119    -3169152.472       -0.353     0.000     0.000
 2013 12  4  4 46   22.449036  3  5           0.305     0.152           0.000    -2521188.582    -2521188.278        0.304    -0.001     0.000
 2013 12  4  4 46   27.449680  2  3          -0.475     0.299           0.000     -649793.690     -649794.165       -0.474     0.001     0.000
 2013 12  4  4 46   27.449680  2  5          -0.239     0.229           0.000    -3169214.589    -3169214.828       -0.239     0.000     0.000
 2013 12  4  4 46   27.449031  3  5           0.210     0.173           0.000    -2519420.880    -2519420.670        0.209    -0.001     0.000
 2013 12  4  4 46   32.449677  2  3           0.203     0.298           0.000     -651624.270     -651624.067        0.204     0.001     0.000
 2013 12  4  4 46   32.449677  2  5           0.035     0.232           0.000    -3169276.803    -3169276.768        0.035     0.000     0.000
 2013 12  4  4 46   32.449025  3  5          -0.213     0.203           0.000    -2517652.504    -2517652.716       -0.214    -0.001     0.000
 2013 12  4  4 46   37.449673  2  3          -0.105     0.298           0.000     -653454.082     -653454.187       -0.104     0.001     0.000
 2013 12  4  4 46   37.449673  2  5          -0.055     0.243           0.000    -3169338.458    -3169338.512       -0.055     0.000     0.000
 2013 12  4  4 46   37.449020  3  5           0.029     0.183           0.000    -2515884.362    -2515884.333        0.028    -0.001     0.000
 2013 12  4  4 46   42.449670  2  3          -0.689     0.220           0.000     -655283.975     -655284.664       -0.688     0.001     0.000
 2013 12  4  4 46   42.449670  2  5          -0.414     0.228           0.000    -3169399.592    -3169400.006       -0.414     0.000     0.000
 2013 12  4  4 46   42.449015  3  5           0.232     0.175           0.000    -2514115.590    -2514115.358        0.231    -0.001     0.000
 2013 12  4  4 46   47.449667  2  3          -0.737     0.265           0.000     -657114.323     -657115.060       -0.736     0.001     0.000
 2013 12  4  4 46   47.449667  2  5          -0.395     0.237           0.000    -3169460.735    -3169461.130       -0.394     0.000     0.000
 2013 12  4  4 46   47.449010  3  5           0.300     0.203           0.000    -2512346.388    -2512346.088        0.299    -0.001     0.000
 2013 12  4  4 46   52.449663  2  3          -0.400     0.265           0.000     -658944.997     -658945.397       -0.399     0.001     0.000
 2013 12  4  4 46   52.449663  2  5          -0.252     0.221           0.000    -3169521.581    -3169521.833       -0.252     0.000     0.000
 2013 12  4  4 46   52.449004  3  5           0.119     0.161           0.000    -2510576.557    -2510576.438        0.118    -0.001     0.000
 2013 12  4  4 46   57.449660  2  3           0.007     0.261           0.000     -660776.000     -660775.994        0.008     0.001     0.000
 2013 12  4  4 46   57.449660  2  5          -0.114     0.235           0.000    -3169582.214    -3169582.328       -0.114     0.000     0.000
 2013 12  4  4 46   57.448999  3  5          -0.139     0.154           0.000    -2508806.190    -2508806.329       -0.140    -0.001     0.000
 2013 12  4  4 47    2.449656  2  3          -0.197     0.239           0.000     -662606.642     -662606.838       -0.195     0.001     0.000
 2013 12  4  4 47    2.449656  2  5          -0.200     0.216           0.000    -3169642.358    -3169642.558       -0.200     0.000     0.000
 2013 12  4  4 47    2.448994  3  5          -0.034     0.162           0.000    -2507035.696    -2507035.730       -0.035    -0.001     0.000
 2013 12  4  4 47    7.449653  2  3           0.169     0.235           0.000     -664437.944     -664437.774        0.171     0.001     0.000
 2013 12  4  4 47    7.449653  2  5          -0.138     0.229           0.000    -3169702.352    -3169702.490       -0.138     0.000     0.000
 2013 12  4  4 47    7.448989  3  5          -0.341     0.161           0.000    -2505264.390    -2505264.730       -0.342    -0.001     0.000
 2013 12  4  4 47   12.449650  2  3           0.022     0.240           0.000     -666268.880     -666268.858        0.023     0.001     0.000
 2013 12  4  4 47   12.449650  2  5          -0.071     0.223           0.000    -3169761.947    -3169762.019       -0.071     0.000     0.000
 2013 12  4  4 47   12.448983  3  5          -0.112     0.161           0.000    -2503493.050    -2503493.162       -0.114    -0.001     0.000
 2013 12  4  4 47   17.449646  2  3           0.136     0.203           0.000     -668100.317     -668100.181        0.137     0.001     0.000
 2013 12  4  4 47   17.449646  2  5          -0.325     0.225           0.000    -3169821.070    -3169821.395       -0.325     0.000     0.000
 2013 12  4  4 47   17.448978  3  5          -0.490     0.154           0.000    -2501720.738    -2501721.228       -0.491    -0.001     0.000
 2013 12  4  4 47   22.449643  2  3           0.280     0.378           0.000     -669931.683     -669931.402        0.282     0.001     0.000
 2013 12  4  4 47   22.449643  2  5           0.060     0.203           0.000    -3169880.428    -3169880.368        0.060     0.000     0.000
 2013 12  4  4 47   22.448973  3  5          -0.249     0.359           0.000    -2499948.725    -2499948.974       -0.250    -0.001     0.000
 2013 12  4  4 47   27.449639  2  3          -0.938     0.327           0.000     -671761.806     -671762.743       -0.936     0.001     0.000
 2013 12  4  4 47   27.449639  2  5          -0.233     0.211           0.000    -3169938.808    -3169939.041       -0.233     0.000     0.000
 2013 12  4  4 47   27.448968  3  5           0.672     0.201           0.000    -2498176.978    -2498176.306        0.671    -0.001     0.000
 2013 12  4  4 47   32.449636  2  3          -0.691     0.197           0.000     -673593.591     -673594.281       -0.690     0.001     0.000
 2013 12  4  4 47   32.449636  2  5          -0.470     0.198           0.000    -3169996.924    -3169997.394       -0.469     0.000     0.000
 2013 12  4  4 47   32.448962  3  5           0.185     0.152           0.000    -2496403.319    -2496403.134        0.184    -0.001     0.000
 2013 12  4  4 47   37.449633  2  3          -0.238     0.222           0.000     -675425.863     -675426.101       -0.237     0.001     0.000
 2013 12  4  4 47   37.449633  2  5          -0.323     0.218           0.000    -3170055.189    -3170055.512       -0.323     0.000     0.000
 2013 12  4  4 47   37.448957  3  5          -0.115     0.156           0.000    -2494629.303    -2494629.418       -0.116    -0.001     0.000
 2013 12  4  4 47   42.449629  2  3           0.095     0.243           0.000     -677258.001     -677257.906        0.096     0.001     0.000
 2013 12  4  4 47   42.449629  2  5          -0.251     0.236           0.000    -3170113.038    -3170113.289       -0.251     0.000     0.000
 2013 12  4  4 47   42.448952  3  5          -0.388     0.162           0.000    -2492855.016    -2492855.404       -0.389    -0.001     0.000
 2013 12  4  4 47   47.449626  2  3           0.624     0.214           0.000     -679090.209     -679089.585        0.625     0.001     0.000
 2013 12  4  4 47   47.449626  2  5          -0.218     0.184           0.000    -3170170.502    -3170170.720       -0.218     0.000     0.000
 2013 12  4  4 47   47.448947  3  5          -0.868     0.141           0.000    -2491080.278    -2491081.146       -0.869    -0.001     0.000
 2013 12  4  4 47   52.449622  2  3          -0.069     0.248           0.000     -680921.452     -680921.521       -0.068     0.001     0.000
 2013 12  4  4 47   52.449622  2  5          -0.071     0.184           0.000    -3170227.796    -3170227.867       -0.071     0.000     0.000
 2013 12  4  4 47   52.448941  3  5          -0.035     0.207           0.000    -2489306.330    -2489306.365       -0.036    -0.001     0.000
 2013 12  4  4 47   57.449619  2  3          -0.903     0.169           0.000     -682752.841     -682753.744       -0.901     0.001     0.000
 2013 12  4  4 47   57.449619  2  5          -0.363     0.148           0.000    -3170284.372    -3170284.735       -0.363     0.000     0.000
